semantic_loop_id,primitive_loop_id,canonical_primitive_core,closed_path,transition_length,allowed_orientations,reverse_path_id,motif_type,development_count,stock_breadth,session_breadth,month_breadth,quarter_breadth,clock_breadth,top_stock_share,top_month_share,complete_semantic_identity,source_gap_free,primary_length_eligible,sensitivity_length_eligible,selection_period,support_pass,run_id,git_sha,contract_hash,data_snapshot_hash,dictionary_version,dictionary_hash,state_model_version,research_only,execution_enabled,order_placement,broker_connected,economic_outcomes_used,payoff_selection_used,production_runtime_modified,strategy_promotion,decision_id,symbol,session,decision_timestamp,event_timestamp,source_artifact,source_hash
loop_p_1-3-5-4-2-6-1,loop_p_1-3-5-4-2-6-1,"[1, 3, 5, 4, 2, 6]","[1, 3, 5, 4, 2, 6, 1]",6,"[[1, 3, 5, 4, 2, 6, 1], [2, 6, 1, 3, 5, 4, 2], [3, 5, 4, 2, 6, 1, 3], [4, 2, 6, 1, 3, 5, 4], [5, 4, 2, 6, 1, 3, 5], [6, 1, 3, 5, 4, 2, 6]]",loop_p_1-6-2-4-5-3-1,primitive,3,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-5-4-6-1,loop_p_1-3-5-4-6-1,"[1, 3, 5, 4, 6]","[1, 3, 5, 4, 6, 1]",5,"[[1, 3, 5, 4, 6, 1], [3, 5, 4, 6, 1, 3], [4, 6, 1, 3, 5, 4], [5, 4, 6, 1, 3, 5], [6, 1, 3, 5, 4, 6]]",loop_p_1-6-4-5-3-1,primitive,4,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-5-6-2-1,loop_p_1-3-5-6-2-1,"[1, 3, 5, 6, 2]","[1, 3, 5, 6, 2, 1]",5,"[[1, 3, 5, 6, 2, 1], [2, 1, 3, 5, 6, 2], [3, 5, 6, 2, 1, 3], [5, 6, 2, 1, 3, 5], [6, 2, 1, 3, 5, 6]]",loop_p_1-2-6-5-3-1,primitive,8,2,2,2,2,2,0.875,0.875,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-5-6-4-1,loop_p_1-3-5-6-4-1,"[1, 3, 5, 6, 4]","[1, 3, 5, 6, 4, 1]",5,"[[1, 3, 5, 6, 4, 1], [3, 5, 6, 4, 1, 3], [4, 1, 3, 5, 6, 4], [5, 6, 4, 1, 3, 5], [6, 4, 1, 3, 5, 6]]",loop_p_1-4-6-5-3-1,primitive,1,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-1,loop_p_1-3-6-1,"[1, 3, 6]","[1, 3, 6, 1]",3,"[[1, 3, 6, 1], [3, 6, 1, 3], [6, 1, 3, 6]]",loop_p_1-6-3-1,primitive,295,14,44,12,4,3,0.210169491525,0.254237288136,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-2-1,loop_p_1-3-6-2-1,"[1, 3, 6, 2]","[1, 3, 6, 2, 1]",4,"[[1, 3, 6, 2, 1], [2, 1, 3, 6, 2], [3, 6, 2, 1, 3], [6, 2, 1, 3, 6]]",loop_p_1-2-6-3-1,primitive,187,12,27,12,4,3,0.256684491979,0.16577540107,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-2-4-1,loop_p_1-3-6-2-4-1,"[1, 3, 6, 2, 4]","[1, 3, 6, 2, 4, 1]",5,"[[1, 3, 6, 2, 4, 1], [2, 4, 1, 3, 6, 2], [3, 6, 2, 4, 1, 3], [4, 1, 3, 6, 2, 4], [6, 2, 4, 1, 3, 6]]",loop_p_1-4-2-6-3-1,primitive,10,2,2,2,2,1,0.7,0.7,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-2-5-1,loop_p_1-3-6-2-5-1,"[1, 3, 6, 2, 5]","[1, 3, 6, 2, 5, 1]",5,"[[1, 3, 6, 2, 5, 1], [2, 5, 1, 3, 6, 2], [3, 6, 2, 5, 1, 3], [5, 1, 3, 6, 2, 5], [6, 2, 5, 1, 3, 6]]",loop_p_1-5-2-6-3-1,primitive,2,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-4-1,loop_p_1-3-6-4-1,"[1, 3, 6, 4]","[1, 3, 6, 4, 1]",4,"[[1, 3, 6, 4, 1], [3, 6, 4, 1, 3], [4, 1, 3, 6, 4], [6, 4, 1, 3, 6]]",loop_p_1-4-6-3-1,primitive,552,20,74,12,4,3,0.190217391304,0.148550724638,True,True,True,False,development,True,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-4-2-1,loop_p_1-3-6-4-2-1,"[1, 3, 6, 4, 2]","[1, 3, 6, 4, 2, 1]",5,"[[1, 3, 6, 4, 2, 1], [2, 1, 3, 6, 4, 2], [3, 6, 4, 2, 1, 3], [4, 2, 1, 3, 6, 4], [6, 4, 2, 1, 3, 6]]",loop_p_1-2-4-6-3-1,primitive,391,18,46,12,4,3,0.150895140665,0.171355498721,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-4-5-1,loop_p_1-3-6-4-5-1,"[1, 3, 6, 4, 5]","[1, 3, 6, 4, 5, 1]",5,"[[1, 3, 6, 4, 5, 1], [3, 6, 4, 5, 1, 3], [4, 5, 1, 3, 6, 4], [5, 1, 3, 6, 4, 5], [6, 4, 5, 1, 3, 6]]",loop_p_1-5-4-6-3-1,primitive,1,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-4-5-2-1,loop_p_1-3-6-4-5-2-1,"[1, 3, 6, 4, 5, 2]","[1, 3, 6, 4, 5, 2, 1]",6,"[[1, 3, 6, 4, 5, 2, 1], [2, 1, 3, 6, 4, 5, 2], [3, 6, 4, 5, 2, 1, 3], [4, 5, 2, 1, 3, 6, 4], [5, 2, 1, 3, 6, 4, 5], [6, 4, 5, 2, 1, 3, 6]]",loop_p_1-2-5-4-6-3-1,primitive,23,4,4,3,3,2,0.478260869565,0.478260869565,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-5-1,loop_p_1-3-6-5-1,"[1, 3, 6, 5]","[1, 3, 6, 5, 1]",4,"[[1, 3, 6, 5, 1], [3, 6, 5, 1, 3], [5, 1, 3, 6, 5], [6, 5, 1, 3, 6]]",loop_p_1-5-6-3-1,primitive,23,4,4,4,3,1,0.652173913043,0.652173913043,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-5-2-1,loop_p_1-3-6-5-2-1,"[1, 3, 6, 5, 2]","[1, 3, 6, 5, 2, 1]",5,"[[1, 3, 6, 5, 2, 1], [2, 1, 3, 6, 5, 2], [3, 6, 5, 2, 1, 3], [5, 2, 1, 3, 6, 5], [6, 5, 2, 1, 3, 6]]",loop_p_1-2-5-6-3-1,primitive,88,9,12,8,4,2,0.284090909091,0.443181818182,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-5-4-1,loop_p_1-3-6-5-4-1,"[1, 3, 6, 5, 4]","[1, 3, 6, 5, 4, 1]",5,"[[1, 3, 6, 5, 4, 1], [3, 6, 5, 4, 1, 3], [4, 1, 3, 6, 5, 4], [5, 4, 1, 3, 6, 5], [6, 5, 4, 1, 3, 6]]",loop_p_1-4-5-6-3-1,primitive,54,5,5,3,3,2,0.703703703704,0.703703703704,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-5-4-2-1,loop_p_1-3-6-5-4-2-1,"[1, 3, 6, 5, 4, 2]","[1, 3, 6, 5, 4, 2, 1]",6,"[[1, 3, 6, 5, 4, 2, 1], [2, 1, 3, 6, 5, 4, 2], [3, 6, 5, 4, 2, 1, 3], [4, 2, 1, 3, 6, 5, 4], [5, 4, 2, 1, 3, 6, 5], [6, 5, 4, 2, 1, 3, 6]]",loop_p_1-2-4-5-6-3-1,primitive,19,3,3,2,2,2,0.526315789474,0.842105263158,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-6-7-5-2-1,loop_p_1-3-6-7-5-2-1,"[1, 3, 6, 7, 5, 2]","[1, 3, 6, 7, 5, 2, 1]",6,"[[1, 3, 6, 7, 5, 2, 1], [2, 1, 3, 6, 7, 5, 2], [3, 6, 7, 5, 2, 1, 3], [5, 2, 1, 3, 6, 7, 5], [6, 7, 5, 2, 1, 3, 6], [7, 5, 2, 1, 3, 6, 7]]",loop_p_1-2-5-7-6-3-1,primitive,1,1,1,1,1,1,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-7-1,loop_p_1-3-7-1,"[1, 3, 7]","[1, 3, 7, 1]",3,"[[1, 3, 7, 1], [3, 7, 1, 3], [7, 1, 3, 7]]",loop_p_1-7-3-1,primitive,16,5,5,3,3,2,0.4375,0.5,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-7-2-1,loop_p_1-3-7-2-1,"[1, 3, 7, 2]","[1, 3, 7, 2, 1]",4,"[[1, 3, 7, 2, 1], [2, 1, 3, 7, 2], [3, 7, 2, 1, 3], [7, 2, 1, 3, 7]]",loop_p_1-2-7-3-1,primitive,26,3,4,1,1,2,0.846153846154,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-7-4-1,loop_p_1-3-7-4-1,"[1, 3, 7, 4]","[1, 3, 7, 4, 1]",4,"[[1, 3, 7, 4, 1], [3, 7, 4, 1, 3], [4, 1, 3, 7, 4], [7, 4, 1, 3, 7]]",loop_p_1-4-7-3-1,primitive,3,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-7-5-2-1,loop_p_1-3-7-5-2-1,"[1, 3, 7, 5, 2]","[1, 3, 7, 5, 2, 1]",5,"[[1, 3, 7, 5, 2, 1], [2, 1, 3, 7, 5, 2], [3, 7, 5, 2, 1, 3], [5, 2, 1, 3, 7, 5], [7, 5, 2, 1, 3, 7]]",loop_p_1-2-5-7-3-1,primitive,9,1,1,1,1,2,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-7-6-4-1,loop_p_1-3-7-6-4-1,"[1, 3, 7, 6, 4]","[1, 3, 7, 6, 4, 1]",5,"[[1, 3, 7, 6, 4, 1], [3, 7, 6, 4, 1, 3], [4, 1, 3, 7, 6, 4], [6, 4, 1, 3, 7, 6], [7, 6, 4, 1, 3, 7]]",loop_p_1-4-6-7-3-1,primitive,6,1,1,1,1,2,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-3-7-6-5-4-2-1,loop_p_1-3-7-6-5-4-2-1,"[1, 3, 7, 6, 5, 4, 2]","[1, 3, 7, 6, 5, 4, 2, 1]",7,"[[1, 3, 7, 6, 5, 4, 2, 1], [2, 1, 3, 7, 6, 5, 4, 2], [3, 7, 6, 5, 4, 2, 1, 3], [4, 2, 1, 3, 7, 6, 5, 4], [5, 4, 2, 1, 3, 7, 6, 5], [6, 5, 4, 2, 1, 3, 7, 6], [7, 6, 5, 4, 2, 1, 3, 7]]",loop_p_1-2-4-5-6-7-3-1,primitive,10,1,1,1,1,2,1,1,True,True,False,True,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-4-1,loop_p_1-4-1,"[1, 4]","[1, 4, 1]",2,"[[1, 4, 1], [4, 1, 4]]",loop_p_1-4-1,primitive,7983,22,1194,12,4,3,0.0729049229613,0.123637730177,True,True,True,False,development,True,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-4-2-1,loop_p_1-4-2-1,"[1, 4, 2]","[1, 4, 2, 1]",3,"[[1, 4, 2, 1], [2, 1, 4, 2], [4, 2, 1, 4]]",loop_p_1-2-4-1,primitive,5203,22,810,12,4,3,0.0953296175283,0.102056505862,True,True,True,False,development,True,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-4-2-3-1,loop_p_1-4-2-3-1,"[1, 4, 2, 3]","[1, 4, 2, 3, 1]",4,"[[1, 4, 2, 3, 1], [2, 3, 1, 4, 2], [3, 1, 4, 2, 3], [4, 2, 3, 1, 4]]",loop_p_1-3-2-4-1,primitive,1932,22,288,12,4,3,0.100414078675,0.124223602484,True,True,True,False,development,True,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
loop_p_1-4-2-3-6-1,loop_p_1-4-2-3-6-1,"[1, 4, 2, 3, 6]","[1, 4, 2, 3, 6, 1]",5,"[[1, 4, 2, 3, 6, 1], [2, 3, 6, 1, 4, 2], [3, 6, 1, 4, 2, 3], [4, 2, 3, 6, 1, 4], [6, 1, 4, 2, 3, 6]]",loop_p_1-6-3-2-4-1,primitive,2,1,1,1,1,1,1,1,True,True,True,False,development,False,fc05b0eb9dede535bf255bd8,ee04e735b09f237a4a415c75cbf5c4569a921ed6,dfb2abfbd0d5b5431e372074ac76155f3b014339202325da0f365007267a4de8,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661,semantic_loop_dictionary_first_event_v2,9f39bf57c2637dfa7f465103306ac6c7d17a321a036b175cc222dc1a204cd918,causal_semimarkov_posterior_export_v2_tail78,True,False,disabled,False,False,False,False,False,not_applicable,not_applicable,not_applicable,,,candidate_loop_universe.parquet,48d2141ef993928d4e8a01d6b3c24dff665280c67f4167115b453613460cc661
